,truth_int,duration,start,end
0,-1,399,0:00:25,0:07:04
1,-1,680,0:07:04,0:18:24
2,-1,1220,0:18:24,0:38:44
3,-1,511,0:38:44,0:47:15
4,-1,1151,0:47:15,1:06:26
5,-1,620,1:06:26,1:16:46
6,-1,705,1:16:46,1:28:31
7,-1,606,1:28:31,1:38:37
8,-1,808,1:38:37,1:52:05
