,truth_int,duration,start,end
0,-1,713,0:00:37,0:12:30
1,-1,767,0:12:30,0:25:17
2,-1,1100,0:25:17,0:43:37
3,-1,888,0:43:37,0:58:25
4,-1,986,0:58:25,1:14:51
5,-1,878,1:14:51,1:29:29
6,-1,792,1:29:29,1:42:41
7,-1,816,1:42:41,1:56:17
8,-1,651,1:56:17,2:07:08
9,-1,29,2:07:08,2:07:37
