,truth_int,duration,start,end
0,3,843,0:00:38,0:14:41
1,3,980,0:14:41,0:31:01
2,3,956,0:31:01,0:46:57
3,3,880,0:46:57,1:01:37
4,3,628,1:01:37,1:12:05
5,3,873,1:12:05,1:26:38
6,2,678,1:26:38,1:37:56
7,3,1012,1:37:56,1:54:48
8,3,379,1:54:48,2:01:07
